	date	province	PRcode	HRUID	health_region	TotalBoth	Age12plusBoth	total_doses_administered	total_fully_vaccinated	total_1st_dose	pct_12plus_first	pct_12plus_second	pct_12plus_tot	cases_last_14_days
12294	2021-05-21	Ontario	ON	3526	The District of Algoma Health Unit	117433.0	104643.0	54341.0	5182	49159	46.977819825501946	4.952075150750647	51.92989497625259	30.79235767626807
12295	2021-05-21	Ontario	ON	3540	Chatham-Kent Health Unit	106779.0	93772.0	51000.0	2825	48175	51.374610758008785	3.0126263703450924	54.38723712835388	44.2157729721039
12296	2021-05-21	Ontario	ON	3542	Lambton Health Unit	133271.0	117294.0	66332.0	5171	61161	52.143332139751394	4.408580149027231	56.551912288778624	100.0210570646455
12297	2021-05-21	Ontario	ON	3543	Leeds, Grenville and Lanark District Health Unit	180362.0	160810.0	94456.0	4665	89791	55.83670169765562	2.900938996331074	58.73764069398669	25.08689114670886
12298	2021-05-21	Ontario	ON	3544	Middlesex-London Health Unit	516035.0	451138.0	230460.0	14724	215736	47.82040085295409	3.2637463481240774	51.08414720107817	172.03546577294406
12299	2021-05-21	Ontario	ON	3546	Niagara Regional Area Health Unit	484809.0	430520.0	253650.0	16442	237208	55.09802099786305	3.819102480720989	58.91712347858403	185.99746329352496
12300	2021-05-21	Ontario	ON	3547	North Bay Parry Sound District Health Unit	129470.0	115443.0	68592.0	4039	64553	55.91763900799529	3.4986963263255464	59.416335334320834	43.859842944199656
12301	2021-05-21	Ontario	ON	3549	Northwestern Health Unit	80986.0	68724.0	58039.0	13600	44439	64.66299982538851	19.789302136080554	84.45230196146906	70.7379090085257
12302	2021-05-21	Ontario	ON	3551	City of Ottawa Health Unit	1052217.0	922250.0	515887.0	38559	477328	51.756898888587685	4.180970452697208	55.937869341284895	125.70683560876512
12303	2021-05-21	Ontario	ON	3553	Peel Regional Health Unit	1584273.0	1378144.0	847984.0	33692	814292	59.086133234262896	2.4447372698353727	61.53087050409827	468.9311955593926
12304	2021-05-21	Ontario	ON	3555	Peterborough County-City Health Unit	148400.0	131858.0	73036.0	5811	67225	50.98287551760227	4.40701360554536	55.389889123147626	105.99657030205655
12305	2021-05-21	Ontario	ON	3541	Kingston, Frontenac and Lennox and Addington Health Unit	209864.0	187084.0	108503.0	5366	103137	55.12871223621475	2.8682303136558978	57.996942549870646	57.216596909757506
12306	2021-05-21	Quebec	QC	2418	Région des Terres-Cries-de-la-Baie-James	17946.0	13731.0	19027.0	0	19027	138.56965989367126	0.0	138.56965989367126	0.0
12307	2021-05-21	Quebec	QC	2417	Région du Nunavik	13488.0	9866.0	9995.0	0	9995	101.30752077843097	0.0	101.30752077843097	6.9633033911287425
12308	2021-05-21	Quebec	QC	2416	Région de la Montérégie	1445829.0	1254427.0	733593.0	0	733593	58.48032607716511	0.0	58.48032607716511	83.92403207732119
12309	2021-05-21	British Columbia	BC	591	Fraser Health	1961951.0	1721508.0	1010837.0	44569	966268	56.1291611772934	2.5889510824230846	58.718112259716484	233.2667598483866
12310	2021-05-21	British Columbia	BC	592	Interior Health	823346.0	735765.0	421328.0	20955	400373	54.41588007040291	2.848056104870441	57.26393617527336	84.16515041766988
12311	2021-05-21	British Columbia	BC	593	Vancouver Island Health	864079.0	776715.0	452571.0	23043	429528	55.30059288155888	2.9667252467121146	58.267318128270986	21.52893425443391
12312	2021-05-21	British Columbia	BC	594	Northern Health	301050.0	258457.0	129357.0	5947	123410	47.74875511206893	2.3009630228626037	50.04971813493153	80.81996567293345
12313	2021-05-21	British Columbia	BC	595	Vancouver  Coastal Health	1249689.0	1134377.0	660607.0	31989	628618	55.41526317970128	2.8199619703149836	58.23522515001627	113.57802163707451
12314	2021-05-21	Prince Edward Island	PE	1100	Prince Edward Island	160756.0	141775.0	78817.0	12156	66661	47.0188679245283	8.574149180038795	55.593017104567096	8.591565052019236
12315	2021-05-21	Quebec	QC	2401	Région du Bas-Saint-Laurent	197856.0	176123.0	116512.0	0	116512	66.15376753745961	0.0	66.15376753745961	259.9016241326089
12316	2021-05-21	Quebec	QC	2402	Région du Saguenay-Lac-Saint-Jean	278851.0	246351.0	163807.0	0	163807	66.49333674310233	0.0	66.49333674310233	123.61755983853001
12317	2021-05-21	Quebec	QC	2403	Région de la Capitale-Nationale	759583.0	669511.0	435890.0	0	435890	65.1057264182366	0.0	65.1057264182366	86.19754295488914
12318	2021-05-21	Quebec	QC	2404	Région de la Mauricie et du Centre-du-Québec	526375.0	465010.0	293727.0	0	293727	63.16573837121783	0.0	63.16573837121783	89.51602646674223
12319	2021-05-21	Quebec	QC	2405	Région de l'Estrie	499945.0	439679.0	275633.0	0	275633	62.68959854803163	0.0	62.68959854803163	146.6647409980496
12320	2021-05-21	Quebec	QC	2406	Région de Montréal	2075553.0	1819303.0	1168080.0	0	1168080	64.204808105082	0.0	64.204808105082	138.2226432942696
12321	2021-05-21	Quebec	QC	2407	Région de l'Outaouais	402944.0	348570.0	224898.0	0	224898	64.52018245976417	0.0	64.52018245976417	102.85737063817044
12322	2021-05-21	Quebec	QC	2408	Région de l'Abitibi-Témiscamingue	147445.0	127909.0	79430.0	0	79430	62.098835891141356	0.0	62.098835891141356	6.47168541040638
12323	2021-05-21	Quebec	QC	2409	Région de la Côte-Nord	89937.0	78733.0	70418.0	0	70418	89.43899000419138	0.0	89.43899000419138	29.035683908707927
12324	2021-05-21	Quebec	QC	2410	Région du Nord-du-Québec	14276.0	12522.0	15807.0	0	15807	126.23382846190705	0.0	126.23382846190705	80.6023968607487
12325	2021-05-21	Quebec	QC	2411	Région de la Gaspésie-Îles-de-la-Madeleine	90515.0	81810.0	68565.0	0	68565	83.81004767143381	0.0	83.81004767143381	112.14735406274286
12326	2021-05-21	Quebec	QC	2412	Région de la Chaudière-Appalaches	434401.0	379155.0	251698.0	0	251698	66.38393269243448	0.0	66.38393269243448	242.35230274298382
12327	2021-05-21	Quebec	QC	2413	Région de Laval	444562.0	387166.0	228050.0	0	228050	58.90238295718115	0.0	58.90238295718115	168.49892981717804
12328	2021-05-21	Quebec	QC	2414	Région de Lanaudière	526621.0	455071.0	267037.0	0	267037	58.68029384425727	0.0	58.68029384425727	66.39284951462646
12329	2021-05-21	Quebec	QC	2415	Région des Laurentides	635138.0	555005.0	318324.0	0	318324	57.355158962531874	0.0	57.355158962531874	76.88055399236086
12330	2021-05-21	Ontario	ON	3556	Porcupine Health Unit	84775.0	73483.0	52536.0	6730	45806	62.335506171495446	9.15858089626172	71.49408706775718	385.71428571428567
12331	2021-05-21	Alberta	AB	4834	Edmonton Zone	1480081.0	1265708.0	831808.0	114676	717132	56.65856579874663	9.060225581255708	65.71879138000234	288.3020897976013
12332	2021-05-21	Ontario	ON	3557	Renfrew County and District Health Unit	108524.0	94951.0	50996.0	3204	47792	50.333329822750684	3.37437204452823	53.707701867278914	59.263707695589936
12333	2021-05-21	Ontario	ON	3560	Simcoe Muskoka District Health Unit	608746.0	535157.0	306473.0	29477	276996	51.75976395711912	5.508103229519561	57.26786718663869	112.29837337507645
12334	2021-05-21	Alberta	AB	4832	Calgary Zone	1728648.0	1480861.0	940117.0	124585	815532	55.071475310646974	8.413011079365315	63.48448639001229	480.0735881173769
12335	2021-05-21	Saskatchewan	SK	4	North Central	85750.0	70894.0	43772.0	5370	38402	54.16819476965611	7.574688972268458	61.74288374192456	233.78617288545703
12336	2021-05-21	Saskatchewan	SK	5	North East	39903.0	33715.0	22487.0	2321	20166	59.813139552128135	6.884176182707994	66.69731573483612	96.30255470271436
12337	2021-05-21	Ontario	ON	3558	The Eastern Ontario Health Unit	216569.0	189253.0	102187.0	8281	93906	49.619292692850316	4.375624164478238	53.99491685732855	97.61663202103487
12338	2021-05-21	Saskatchewan	SK	8	Central West	35999.0	31034.0	19281.0	1613	17668	56.931107817232714	5.197525294837919	62.12863311207063	81.51676859576419
12339	2021-05-21	Saskatchewan	SK	7	Central East	95942.0	82543.0	52616.0	5341	47275	57.2731788280048	6.470566856062901	63.7437456840677	200.2635360690744
12340	2021-05-21	Alberta	AB	4831	South Zone	309575.0	261159.0	170931.0	27698	143233	54.845132658648566	10.605799532085818	65.45093219073438	292.26138640334693
12341	2021-05-21	Saskatchewan	SK	10	Regina	269284.0	228633.0	147627.0	10686	136941	59.89555313537416	4.67386597735235	64.56941911272651	183.05647220139957
12342	2021-05-21	Saskatchewan	SK	11	South Central	58807.0	50488.0	32515.0	2350	30165	59.74687054349549	4.654571383299002	64.40144192679449	214.5839496055046
12343	2021-05-21	Saskatchewan	SK	12	South East	87378.0	73797.0	45618.0	5254	40364	54.69599035191133	7.119530604225104	61.815520956136425	264.8498067952524
12344	2021-05-21	Alberta	AB	4833	Central Zone	480620.0	409091.0	234003.0	37778	196225	47.96610045197768	9.234620170084407	57.200720622062086	395.1403246728891
12345	2021-05-21	Nunavut	NU	6201	Nunavut	39631.0	29402.0	30824.0	13906	16918	57.5403033807224	47.29610230596558	104.83640568668797	208.7334056942473
12346	2021-05-21	Northwest Territories	NT	6101	Northwest Territories	45242.0	38006.0	51320.0	22960	28360	74.61979687417775	60.41151397147819	135.03131084565595	60.10242718907279
12347	2021-05-21	Yukon	YT	6001	Yukon	42444.0	36571.0	51758.0	24254	27504	75.20713133357032	66.32030844111453	141.52743977468484	4.756016360696287
12348	2021-05-21	Saskatchewan	SK	13	South West	38066.0	32810.0	18676.0	1201	17475	53.26120085339835	3.6604693690947885	56.921670222493134	235.76140045275238
12349	2021-05-21	Manitoba	MB	4605	Southern Health-Santé Sud	212268.0	172154.0	71893.0	8881	63012	36.60211206245571	5.158753209335827	41.76086527179154	324.0922810126462
12350	2021-05-21	Saskatchewan	SK	9	Saskatoon	342056.0	289664.0	164814.0	8616	156198	53.92385660627485	2.974480777728679	56.89833738400354	210.89152120224983
12351	2021-05-21	Saskatchewan	SK	2	Far North East	22098.0	16667.0	9040.0	1601	7439	44.63310733785325	9.605807883842322	54.238915221695564	104.25638003716891
12352	2021-05-21	Ontario	ON	3561	Sudbury and District Health Unit	205175.0	181536.0	102187.0	9268	92919	51.18488894764675	5.105323462013044	56.29021240965979	32.642004901172726
12353	2021-05-21	Ontario	ON	3562	Thunder Bay District Health Unit	156986.0	138008.0	94907.0	14977	79930	57.91693235174773	10.85226943365602	68.76920178540374	27.90001648637313
12354	2021-05-21	Ontario	ON	3563	Timiskaming Health Unit	33742.0	29551.0	20042.0	1402	18640	63.0773916280329	4.744340293052689	67.82173192108559	23.60926663715503
12355	2021-05-21	Saskatchewan	SK	6	North West	77156.0	63536.0	42030.0	4310	37720	59.3679174011584	6.783555779400655	66.15147318055905	341.1270883397065
12356	2021-05-21	Ontario	ON	3566	Wellington-Dufferin-Guelph Health Unit	313848.0	271461.0	152029.0	9755	142274	52.410475169545535	3.5935180375818256	56.00399320712736	134.9842808332392
12357	2021-05-21	Ontario	ON	3568	Windsor-Essex County Health Unit	432621.0	379734.0	242005.0	18151	223854	58.950212517183076	4.779924894794777	63.730137411977864	131.70391316094387
12358	2021-05-21	Ontario	ON	3570	York Regional Health Unit	1211576.0	1060671.0	709256.0	38051	671205	63.281168241613095	3.5874460600883777	66.86861430170147	231.10430413169232
12359	2021-05-21	Ontario	ON	3565	Waterloo Health Unit	612513.0	532183.0	278673.0	18530	260143	48.8822453930321	3.481884990689293	52.36413038372139	144.45464124264973
12360	2021-05-21	Ontario	ON	3595	City of Toronto Health Unit	3012445.0	2689105.0	1748115.0	105966	1642149	61.066748974101046	3.94056758661339	65.00731656071443	304.46215605671694
12361	2021-05-21	Manitoba	MB	4601	Winnipeg Regional Health Authority	788084.0	683093.0	419908.0	43345	376563	55.12616876472164	6.34540245618093	61.471571220902575	590.4710392005996
12362	2021-05-21	Manitoba	MB	4602	Prairie Mountain Health	172995.0	145682.0	90269.0	11265	79004	54.23044713828751	7.732595653546766	61.96304279183427	250.2031298948518
12363	2021-05-21	Saskatchewan	SK	1	Far North Central	2869.0	2175.0	929.0	348	581	26.71264367816092	16.0	42.71264367816092	33.123550844649905
12364	2021-05-21	Saskatchewan	SK	3	Far North West	26743.0	21023.0	10986.0	1987	8999	42.80549873947581	9.451553060933264	52.25705180040907	202.35174149963242
12365	2021-05-21	Manitoba	MB	4603	Interlake-Eastern Regional Health Authority	134867.0	115508.0	72362.0	9118	63244	54.752917546836585	7.893825535893617	62.646743082730204	284.9705179299658
12366	2021-05-21	Manitoba	MB	4604	Northern Regional Health Authority	75732.0	57004.0	46110.0	12375	33735	59.18005753982176	21.709002876991086	80.88906041681285	343.4174555477722
12367	2021-05-21	Ontario	ON	3575	Southwestern Health Unit	220116.0	188874.0	104830.0	5399	99431	52.64409076950771	2.8585194362379154	55.502610205745626	91.362581541104
12368	2021-05-22	Saskatchewan	SK	12	South East	87378.0	73797.0	46268.0	5408	40860	55.36810439448758	7.3282111738959586	62.69631556838354	252.2690325057802
12369	2021-05-22	Saskatchewan	SK	11	South Central	58807.0	50488.0	33194.0	2464	30730	60.86594834416099	4.880367612105847	65.74631595626683	202.2180948824755
12370	2021-05-22	Saskatchewan	SK	13	South West	38066.0	32810.0	19177.0	1332	17845	54.388905821395916	4.059737884791223	58.44864370618714	219.9939182568677
12371	2021-05-22	Saskatchewan	SK	10	Regina	269284.0	228633.0	151516.0	11106	140410	61.41283191840198	4.857566493025941	66.27039841142792	173.07933425279515
12372	2021-05-22	Saskatchewan	SK	8	Central West	35999.0	31034.0	19791.0	1843	17948	57.833344074241154	5.938647934523425	63.77199200876458	87.48141020033229
12373	2021-05-22	Saskatchewan	SK	9	Saskatoon	342056.0	289664.0	169479.0	8996	160483	55.40315676093681	3.1056672558550593	58.50882401679187	208.41093911474326
12374	2021-05-22	Saskatchewan	SK	5	North East	39903.0	33715.0	22940.0	2439	20501	60.80676256858965	7.234168767610856	68.0409313362005	86.99450108832553
12375	2021-05-22	Saskatchewan	SK	4	North Central	85750.0	70894.0	44814.0	5674	39140	55.2091855446159	8.00349818038198	63.21268372499789	227.63827779180968
12376	2021-05-22	Saskatchewan	SK	6	North West	77156.0	63536.0	42778.0	4510	38268	60.2304205489801	7.098337950138505	67.3287584991186	337.9822073734511
12377	2021-05-22	Saskatchewan	SK	1	Far North Central	2869.0	2175.0	930.0	348	582	26.75862068965517	16.0	42.758620689655174	33.123550844649905
12378	2021-05-22	Saskatchewan	SK	3	Far North West	26743.0	21023.0	11136.0	2015	9121	43.38581553536603	9.584740522285117	52.970556057651144	201.28952763349258
12379	2021-05-22	Saskatchewan	SK	7	Central East	95942.0	82543.0	53764.0	5583	48181	58.37078855869062	6.763747380153375	65.134535938844	203.39731718490935
12380	2021-05-22	Saskatchewan	SK	2	Far North East	22098.0	16667.0	9190.0	1677	7513	45.07709845803084	10.061798764024719	55.13889722205556	103.60882488165852
12381	2021-05-22	Ontario	ON	3557	Renfrew County and District Health Unit	108524.0	94951.0	51094.0	3210	47884	50.43022190392939	3.380691093300755	53.810912997230155	55.57618810564212
12382	2021-05-22	Ontario	ON	3541	Kingston, Frontenac and Lennox and Addington Health Unit	209864.0	187084.0	110264.0	5398	104866	56.05289602531484	2.88533492976417	58.93823095507901	52.36889001167543
12383	2021-05-22	Ontario	ON	3527	Brant County Health Unit	154616.0	133015.0	84075.0	8124	75951	57.099575235875655	6.107581851670864	63.20715708754652	172.66626104980355
12384	2021-05-22	Ontario	ON	3530	Durham Regional Health Unit	717732.0	618162.0	391544.0	26501	365043	59.05296669805003	4.287063908813547	63.34003060686357	253.43465096861743
12385	2021-05-22	Ontario	ON	3533	Grey Bruce Health Unit	176731.0	154649.0	93713.0	8529	85184	55.082153780496476	5.51506960924416	60.59722338974064	50.44402092372563
12386	2021-05-22	Ontario	ON	3534	Haldimand-Norfolk Health Unit	120255.0	105459.0	58467.0	3665	54802	51.96521871058894	3.4752842336832326	55.44050294427218	137.01467521212882
12387	2021-05-22	Ontario	ON	3535	Haliburton, Kawartha, Pine Ridge District Health Unit	191499.0	172692.0	107022.0	8392	98630	57.11324207259166	4.859518680656892	61.97276075324856	99.99280950583332
12388	2021-05-22	Ontario	ON	3536	Halton Regional Health Unit	616852.0	531835.0	319362.0	20273	299089	56.2371788242594	3.811896546861339	60.04907537112074	175.92316376249534
12389	2021-05-22	Ontario	ON	3526	The District of Algoma Health Unit	117433.0	104643.0	55792.0	5194	50598	48.352971531779474	4.963542711887083	53.31651424366656	31.883425467946857
12390	2021-05-22	Ontario	ON	3537	City of Hamilton Health Unit	586092.0	513431.0	292174.0	20806	271368	52.8538401459982	4.05234588484139	56.90618603083959	273.71935637395774
12391	2021-05-22	Ontario	ON	3539	Huron Perth Public Health Unit	147099.0	126842.0	70883.0	5906	64977	51.22672300972864	4.656186436669242	55.882909446397875	91.13989338683831
12392	2021-05-22	Ontario	ON	3540	Chatham-Kent Health Unit	106779.0	93772.0	51707.0	2915	48792	52.032589685620444	3.1086038476304227	55.14119353325086	42.071977918910974
12393	2021-05-22	Quebec	QC	2401	Région du Bas-Saint-Laurent	197856.0	176123.0	117333.0	0	117333	66.61991903385702	0.0	66.61991903385702	243.450327546758
12394	2021-05-22	Ontario	ON	3542	Lambton Health Unit	133271.0	117294.0	67641.0	5246	62395	53.195389363479805	4.472522038637952	57.66791140211775	97.97981100210173
12395	2021-05-22	Ontario	ON	3543	Leeds, Grenville and Lanark District Health Unit	180362.0	160810.0	96033.0	4692	91341	56.80057210372489	2.917728996952926	59.71830110067782	24.293002186369964
12396	2021-05-22	Ontario	ON	3544	Middlesex-London Health Unit	516035.0	451138.0	234892.0	14868	220024	48.770886070337674	3.2956656278123324	52.06655169815001	166.3000176539892
12397	2021-05-22	Ontario	ON	3538	Hastings and Prince Edward Counties Health Unit	173299.0	153530.0	78622.0	5885	72737	47.37640851950759	3.833127076141471	51.20953559564906	53.892760020168325
12398	2021-05-22	Quebec	QC	2418	Région des Terres-Cries-de-la-Baie-James	17946.0	13731.0	19124.0	0	19124	139.27609059791712	0.0	139.27609059791712	0.0
12399	2021-05-22	Quebec	QC	2402	Région du Saguenay-Lac-Saint-Jean	278851.0	246351.0	168741.0	0	168741	68.49617009876152	0.0	68.49617009876152	123.10547384085592
12400	2021-05-22	Quebec	QC	2403	Région de la Capitale-Nationale	759583.0	669511.0	444404.0	0	444404	66.377400819404	0.0	66.377400819404	81.53668631963137
12401	2021-05-22	Quebec	QC	2406	Région de Montréal	2075553.0	1819303.0	1187819.0	0	1187819	65.28978405466269	0.0	65.28978405466269	136.27633154468236
12402	2021-05-22	Quebec	QC	2407	Région de l'Outaouais	402944.0	348570.0	229486.0	0	229486	65.83641736236623	0.0	65.83641736236623	99.86774464038278
12403	2021-05-22	Quebec	QC	2408	Région de l'Abitibi-Témiscamingue	147445.0	127909.0	81687.0	0	81687	63.86337161575808	0.0	63.86337161575808	6.1819084517314735
12404	2021-05-22	Quebec	QC	2409	Région de la Côte-Nord	89937.0	78733.0	71866.0	0	71866	91.27811718085174	0.0	91.27811718085174	26.353039199751205
12405	2021-05-22	Quebec	QC	2410	Région du Nord-du-Québec	14276.0	12522.0	16304.0	0	16304	130.20284299632647	0.0	130.20284299632647	82.72351256761053
12406	2021-05-22	Quebec	QC	2411	Région de la Gaspésie-Îles-de-la-Madeleine	90515.0	81810.0	69675.0	0	69675	85.16685001833517	0.0	85.16685001833517	108.68212683046713
12407	2021-05-22	Quebec	QC	2412	Région de la Chaudière-Appalaches	434401.0	379155.0	257066.0	0	257066	67.79971251862695	0.0	67.79971251862695	226.5739861111196
12408	2021-05-22	Quebec	QC	2413	Région de Laval	444562.0	387166.0	233544.0	0	233544	60.32141252072755	0.0	60.32141252072755	162.75428137675328
12409	2021-05-22	Nova Scotia	NS	100	Nova Scotia	985125.0	876367.0	502401.0	41453	460948	52.59759895112436	4.730095952951218	57.32769490407558	449.0086007450805
12410	2021-05-22	New Brunswick	NB	101	New Brunswick	785456.0	697340.0	423727.0	36862	386865	55.4772420913758	5.286087131098173	60.76332922247397	104.62735435251614
12411	2021-05-22	Newfoundland Labrador	NL	102	Newfoundland Labrador	520468.0	466771.0	270649.0	10459	260190	55.74253756124523	2.2407133262349204	57.98325088748015	90.56587923921035
12412	2021-05-22	Quebec	QC	2414	Région de Lanaudière	526621.0	455071.0	271268.0	0	271268	59.61003887305497	0.0	59.61003887305497	65.00342180627767
12413	2021-05-22	Quebec	QC	2415	Région des Laurentides	635138.0	555005.0	328463.0	0	328463	59.181989351447285	0.0	59.181989351447285	75.02583041855281
12414	2021-05-22	Quebec	QC	2416	Région de la Montérégie	1445829.0	1254427.0	746833.0	0	746833	59.53578805303138	0.0	59.53578805303138	80.857271680929
12415	2021-05-22	Quebec	QC	2417	Région du Nunavik	13488.0	9866.0	10084.0	0	10084	102.20960875734848	0.0	102.20960875734848	6.9633033911287425
12416	2021-05-22	Ontario	ON	3546	Niagara Regional Area Health Unit	484809.0	430520.0	258812.0	17014	241798	56.16417355755831	3.951965065502183	60.116138623060486	175.61814056509164
12417	2021-05-22	Quebec	QC	2405	Région de l'Estrie	499945.0	439679.0	282474.0	0	282474	64.24550638079144	0.0	64.24550638079144	143.62118920756544
12418	2021-05-22	Ontario	ON	3547	North Bay Parry Sound District Health Unit	129470.0	115443.0	69343.0	4124	65219	56.49454709250452	3.5723257365106593	60.06687282901518	42.4236264246163
12419	2021-05-22	Ontario	ON	3551	City of Ottawa Health Unit	1052217.0	922250.0	525012.0	39186	485826	52.678341013824884	4.248956356736243	56.92729737056113	122.5295847250922
12420	2021-05-22	Alberta	AB	4831	South Zone	309575.0	261159.0	173990.0	28092	145898	55.865583801438966	10.756665479650328	66.6222492810893	276.80347000050153
12421	2021-05-22	Alberta	AB	4832	Calgary Zone	1728648.0	1480861.0	965245.0	125999	839246	56.67284100263292	8.508496070866881	65.18133707349982	441.8661724706468
12422	2021-05-22	Alberta	AB	4833	Central Zone	480620.0	409091.0	238001.0	38268	199733	48.823611372530806	9.354397921244907	58.17800929377571	372.042103057359
12423	2021-05-22	Alberta	AB	4834	Edmonton Zone	1480081.0	1265708.0	851911.0	116409	735502	58.109927408217374	9.197144997108337	67.30707240532571	270.7373232563652
12424	2021-05-22	Alberta	AB	4835	North Zone	459426.0	379557.0	201747.0	28343	173404	45.68589171059946	7.467389614735073	53.15328132533453	553.7976406434768
12425	2021-05-22	Yukon	YT	6001	Yukon	42444.0	36571.0	51758.0	24254	27504	75.20713133357032	66.32030844111453	141.52743977468484	4.076585452025388
12426	2021-05-22	Manitoba	MB	4605	Southern Health-Santé Sud	212268.0	172154.0	73604.0	8986	64618	37.534997734586476	5.219745111934663	42.75474284652114	334.7870555322782
12427	2021-05-22	Northwest Territories	NT	6101	Northwest Territories	45242.0	38006.0	51320.0	22960	28360	74.61979687417775	60.41151397147819	135.03131084565595	50.92889882863539
12428	2021-05-22	Prince Edward Island	PE	1100	Prince Edward Island	160756.0	141775.0	78817.0	12156	66661	47.0188679245283	8.574149180038795	55.593017104567096	8.77055599060297
12429	2021-05-22	British Columbia	BC	595	Vancouver  Coastal Health	1249689.0	1134377.0	660607.0	31989	628618	55.41526317970128	2.8199619703149836	58.23522515001627	109.68820524564215
12430	2021-05-22	British Columbia	BC	594	Northern Health	301050.0	258457.0	129357.0	5947	123410	47.74875511206893	2.3009630228626037	50.04971813493153	80.96275713171956
12431	2021-05-22	British Columbia	BC	593	Vancouver Island Health	864079.0	776715.0	452571.0	23043	429528	55.30059288155888	2.9667252467121146	58.267318128270986	20.612454855057848
12432	2021-05-22	British Columbia	BC	592	Interior Health	823346.0	735765.0	421328.0	20955	400373	54.41588007040291	2.848056104870441	57.26393617527336	82.25945839533377
12433	2021-05-22	British Columbia	BC	591	Fraser Health	1961951.0	1721508.0	1010837.0	44569	966268	56.1291611772934	2.5889510824230846	58.718112259716484	224.32845943779319
12434	2021-05-22	Nunavut	NU	6201	Nunavut	39631.0	29402.0	30824.0	13906	16918	57.5403033807224	47.29610230596558	104.83640568668797	193.84980633170102
12435	2021-05-22	Manitoba	MB	4604	Northern Regional Health Authority	75732.0	57004.0	46651.0	12749	33902	59.47301943723248	22.365097186162373	81.83811662339485	353.9609739198529
12436	2021-05-22	Manitoba	MB	4603	Interlake-Eastern Regional Health Authority	134867.0	115508.0	73666.0	9350	64316	55.680991792776254	8.094677424940263	63.775669217716526	288.23635381012434
12437	2021-05-22	Manitoba	MB	4602	Prairie Mountain Health	172995.0	145682.0	91746.0	11521	80225	55.06857401738032	7.9083208632500925	62.97689488063042	251.19501544448448
12438	2021-05-22	Ontario	ON	3553	Peel Regional Health Unit	1584273.0	1378144.0	866851.0	34460	832391	60.39942125060952	2.5004643926904593	62.89988564329998	447.76273490299127
12439	2021-05-22	Ontario	ON	3555	Peterborough County-City Health Unit	148400.0	131858.0	74086.0	5847	68239	51.75188460313367	4.434315703256534	56.18620030639021	106.28591489796752
12440	2021-05-22	Ontario	ON	3556	Porcupine Health Unit	84775.0	73483.0	52955.0	6730	46225	62.90570608167876	9.15858089626172	72.06428697794047	416.63865546218483
12441	2021-05-22	Ontario	ON	3558	The Eastern Ontario Health Unit	216569.0	189253.0	102679.0	8300	94379	49.869222680750106	4.385663635450957	54.254886316201066	94.1090513450248
12442	2021-05-22	Ontario	ON	3560	Simcoe Muskoka District Health Unit	608746.0	535157.0	312417.0	31170	281247	52.55411028913011	5.824458990539225	58.378569279669335	109.43892405302587
12443	2021-05-22	Ontario	ON	3561	Sudbury and District Health Unit	205175.0	181536.0	104036.0	9311	94725	52.17973294553146	5.129010223867443	57.30874316939891	30.48443101644703
12444	2021-05-22	Ontario	ON	3562	Thunder Bay District Health Unit	156986.0	138008.0	95436.0	14987	80449	58.29299750739088	10.85951539041215	69.15251289780304	27.26592520259191
12445	2021-05-22	Ontario	ON	3563	Timiskaming Health Unit	33742.0	29551.0	20055.0	1403	18652	63.11799939088356	4.7477242732902445	67.8657236641738	22.344484495878863
12446	2021-05-22	Ontario	ON	3565	Waterloo Health Unit	612513.0	532183.0	284100.0	18718	265382	49.866681198008955	3.5172111848743763	53.38389238288334	142.23589348500118
12447	2021-05-22	Ontario	ON	3566	Wellington-Dufferin-Guelph Health Unit	313848.0	271461.0	153357.0	9842	143515	52.86763107776071	3.6255668401722527	56.49319791793296	131.96224469518162
12448	2021-05-22	Ontario	ON	3568	Windsor-Essex County Health Unit	432621.0	379734.0	245877.0	18830	227047	59.79106427130571	4.958734271885056	64.74979854319076	131.86966185608728
12449	2021-05-22	Ontario	ON	3570	York Regional Health Unit	1211576.0	1060671.0	720239.0	39323	680916	64.1967207550692	3.707370145879354	67.90409090094856	219.70203172307296
12450	2021-05-22	Ontario	ON	3575	Southwestern Health Unit	220116.0	188874.0	105199.0	5422	99777	52.82728167985006	2.8706968666941983	55.697978546544256	88.81748105531612
12451	2021-05-22	Ontario	ON	3595	City of Toronto Health Unit	3012445.0	2689105.0	1776978.0	108448	1668530	62.04778169688427	4.032865953542164	66.08064765042644	292.0809818663118
12452	2021-05-22	Manitoba	MB	4601	Winnipeg Regional Health Authority	788084.0	683093.0	428725.0	43705	385020	56.36421395036986	6.398103918500117	62.76231786886998	588.830892491299
12453	2021-05-22	Ontario	ON	3549	Northwestern Health Unit	80986.0	68724.0	59381.0	13850	45531	66.25196437925615	20.153076072405565	86.40504045166172	64.75510078392404
12454	2021-05-22	Quebec	QC	2404	Région de la Mauricie et du Centre-du-Québec	526375.0	465010.0	300150.0	0	300150	64.54699898926904	0.0	64.54699898926904	85.9832142503863
12455	2021-05-23	Saskatchewan	SK	11	South Central	58807.0	50488.0	33770.0	2620	31150	61.69782918713358	5.189351925209951	66.88718111234353	191.06457885778255
12456	2021-05-23	Saskatchewan	SK	4	North Central	85750.0	70894.0	45565.0	5773	39792	56.12886845149095	8.14314328434	64.27201173583096	221.49038269816222
